,mini,maxi,price,feeusd
0,1900,2250,2014.4908453871908,0.047486954580913156
1,1900,2250,2021.1555336804936,0.05942525813860878
2,1900,2250,2027.4941681763328,0.09627689894828664
3,1900,2250,2033.9646240668296,0.03803772187599744
4,1900,2250,2027.7576451725115,0.05653881963300668
5,1900,2250,2027.046065345868,0.054616848909761005
6,1900,2250,2026.411557163137,0.05339358087706375
7,1900,2250,2019.332145797278,0.12247041360285767
8,1900,2250,1998.6379830182225,0.12243431916763571
9,1900,2250,2013.034234664577,0.10654482913853736
10,1900,2250,2014.9912874249508,0.06478722811303593
11,1900,2250,2007.0927809375585,0.04940838747063842
12,1900,2250,2018.8261237102872,0.05985847976391827
13,1900,2250,2019.579537485528,0.06070565613805926
14,1900,2250,2027.856391385763,0.05259988980310062
15,1900,2250,2022.7082084537683,0.14928272818868937
16,1900,2250,2035.8336861526031,0.08802665955557074
17,1900,2250,2032.0823261168912,0.12845275794744232
18,1900,2250,2037.3054152466,0.20514144714621455
19,1900,2250,2057.532166307368,0.3178987181972244
20,1900,2250,2072.2540475465403,0.14677993337882098
21,1900,2250,2057.470900384291,0.1578543798600877
22,1900,2250,2060.769647007464,0.2237694052240615
23,1900,2250,2065.1765886071057,0.06640093186988894
24,1900,2250,2055.7975661985843,0.0886928435917309
25,1900,2250,2049.5616661461754,0.08874001607699346
26,1900,2250,2048.8236697934108,0.06722316285645424
27,1900,2250,2051.6573536799992,0.09052552786228729
28,1900,2250,2052.880729822999,0.04219276318680915
29,1900,2250,2051.576389991592,0.05038261497465801
30,1900,2250,2052.9358598935164,0.024539664511259992
31,1900,2250,2054.593532336477,0.04308930767219615
32,1900,2250,2053.3577667598,0.13692416987423775
33,1900,2250,2063.1796017093093,0.05213513002958308
34,1900,2250,2058.7320710631343,0.07245775628811005
35,1900,2250,2071.3784086072988,0.11347638415146871
36,1900,2250,2066.1869540873067,0.1232397268492765
37,1900,2250,2048.7745854744608,0.07017240183007303
38,1900,2250,2054.880541928596,0.07102010102113215
39,1900,2250,2055.644855465256,0.0810177082536574
40,1900,2250,2055.966068788296,0.17511408934922493
41,1900,2250,2038.3335299523512,0.17182666992786794
42,1900,2250,2033.2085274704928,0.14589960013898332
43,1900,2250,2027.3964659158185,0.09297209811526498
44,1900,2250,2034.6153750905269,0.09699972365852551
45,1900,2250,2037.3468606699244,0.1605130053936908
46,1900,2250,2038.894090720768,0.0973221431661429
47,1900,2250,2025.2485827204432,0.07257873672167978
48,1900,2250,2028.4789205509985,0.030417682585087806
49,1900,2250,2030.1263899296769,0.06513995894900329
50,1900,2250,2028.452295030432,0.07209217280974253
51,1900,2250,2027.919856907884,0.06348302706672189
52,1900,2250,2026.5948074142632,0.056398633831571225
53,1900,2250,2036.209953214818,0.05058118667802706
54,1900,2250,2039.7224009255,0.07952785238674911
55,1900,2250,2036.6072177707251,0.06360427344250637
56,1900,2250,2033.8067657724664,0.04314328732170344
57,1900,2250,2034.4718132700443,0.03916667251225503
58,1900,2250,2034.865363482892,0.0985172940766581
59,1900,2250,2025.5594940829403,0.07361507286302588
60,1900,2250,2028.8430693630871,0.039606916667404776
61,1900,2250,2031.498336308872,0.06553394710620572
62,1900,2250,2045.377274988409,0.06462781297238927
63,1900,2250,2045.7409507766072,0.1280850971698085
64,1900,2250,2035.83607327702,0.1082856876021951
65,1900,2250,2031.2530103553984,0.1239016463880318
66,1900,2250,2031.9352255018343,0.06998704756449792
67,1900,2250,2035.8881792862448,0.053757601089547156
68,1900,2250,2038.9551949704105,0.0359335870529245
69,1900,2250,2038.8231770398872,0.03353157983713441
70,1900,2250,2041.9214737612544,0.025607188258941843
71,1900,2250,2044.340240808012,0.04068981833392234
72,1900,2250,2047.050776996396,0.0683601443235058
73,1900,2250,2045.1410116220077,0.0880297613878593
74,1900,2250,2052.277042837927,0.061895502721018104
75,1900,2250,2049.2916268461245,0.26589717987723976
76,1900,2250,2089.345134768648,0.11150320694398132
77,1900,2250,2086.764551430812,0.09338001307634922
78,1900,2250,2091.5714475264954,0.1081166842557662
79,1900,2250,2095.0012261772504,0.07054359680719964
80,1900,2250,2091.9953373516705,0.0638283039594103
81,1900,2250,2092.9119324501617,0.14420587525434472
82,1900,2250,2094.2976829370173,0.06196939267541151
83,1900,2250,2095.2793615279343,0.18677423246805347
84,1900,2250,2104.8050283800503,0.09470637047097093
85,1900,2250,2091.702548846891,0.07473222903345818
86,1900,2250,2094.502420920979,0.09281768392786423
87,1900,2250,2087.581807845195,0.07502402902382385
88,1900,2250,2080.89127381282,0.11332453372874686
89,1900,2250,2078.43063703022,0.10481276192254065
90,1900,2250,2080.651223262324,0.2444703616385608
91,1900,2250,2106.9902555084304,0.11021487009334852
92,1900,2250,2094.016516394209,0.08926406497331303
93,1900,2250,2092.4305878447103,0.07404936224725198
94,1900,2250,2090.2469267476213,0.04715552033201107
95,1900,2250,2091.189531731702,0.04295357986785177
96,1900,2250,2091.44704441663,0.041384295727391
97,1900,2250,2085.2168732062537,0.01335342555061321
98,1900,2250,2087.030589744184,0.03958773430620813
99,1900,2250,2092.6097352222705,0.04333874804771173
100,1900,2250,2095.19813121162,0.04042234974465685
101,1900,2250,2091.990662917123,0.015177050731124892
102,1900,2250,2093.8963881153786,0.026488577687452664
103,1900,2250,2094.9193497626147,0.018603283049527023
104,1900,2250,2096.053096939091,0.047679764413843695
105,1900,2250,2102.8218678776725,0.051623879559815726
106,1900,2250,2097.887471828258,0.03652248201838674
107,1900,2250,2101.5494242528503,0.027055818972998757
108,1900,2250,2103.9545588259243,0.03727833786735981
109,1900,2250,2103.007056197193,0.0203601965449775
110,1900,2250,2100.8337470742085,0.03180897506901731
111,1900,2250,2105.374830084803,0.03261546580620877
112,1900,2250,2105.919792544054,0.06813826126496816
113,1900,2250,2101.039419774567,0.10067767728943196
114,1900,2250,2105.391058359705,0.028507481679403923
115,1900,2250,2099.5591507343825,0.03516167044227038
116,1900,2250,2105.958289320449,0.35924484006020163
117,1900,2250,2148.627635549229,1.0144260748746137
118,1900,2250,2158.797823652534,0.14055552279055913
119,1900,2250,2157.2256904046585,0.14529416391671274
120,1900,2250,2170.276153300513,0.13517565598220738
121,1900,2250,2157.671443963716,0.0521596826363142
122,1900,2250,2165.283259446375,0.08605222760568335
123,1900,2250,2166.8838793804694,0.06024540994201487
124,1900,2250,2170.323853460084,0.10254154708604386
125,1900,2250,2165.352360570224,0.060444743476178946
126,1900,2250,2161.41201184677,0.09988868724134094
127,1900,2250,2157.8789101463763,0.030126788006009507
128,1900,2250,2161.2887294493808,0.03298737939385546
129,1900,2250,2157.74879992278,0.04295383277807025
130,1900,2250,2165.450969679991,0.04728479149127955
131,1900,2250,2162.4314131579017,0.04719669937204511
132,1900,2250,2167.016710053623,0.050389550303632236
133,1900,2250,2167.736469292016,0.0353082585551894
134,1900,2250,2160.0082863022003,0.0425748444505291
135,1900,2250,2153.647619669256,0.12585150650179924
136,1900,2250,2163.8557096041827,0.11821588823947132
137,1900,2250,2154.242531140564,0.08054025381545477
138,1900,2250,2161.851343200329,0.0932461441840001
139,1900,2250,2161.639990964776,0.04866267052452297
140,1900,2250,2154.6930563119004,0.03912809461175957
141,1900,2250,2162.803175696325,0.04936742620045398
