,mini,maxi,price,feeusd
0,1500.0,2500.0,2014.4908453871908,0.016348045717439103
1,1500.0,2500.0,2021.1555336804936,0.020457973045318736
2,1500.0,2500.0,2027.4941681763328,0.03314466382252446
3,1500.0,2500.0,2033.9646240668296,0.013095015709135032
4,1500.0,2500.0,2027.7576451725115,0.019464276375009918
5,1500.0,2500.0,2027.046065345868,0.018802611176041165
6,1500.0,2500.0,2026.411557163137,0.018381484112836015
7,1500.0,2500.0,2019.332145797278,0.04216214617851984
8,1500.0,2500.0,1998.6379830182225,0.04214972016631584
9,1500.0,2500.0,2013.034234664577,0.03667954184650206
10,1500.0,2500.0,2014.9912874249508,0.022303905913641776
11,1500.0,2500.0,2007.0927809375585,0.017009525759725187
12,1500.0,2500.0,2018.8261237102872,0.0206071156256094
13,1500.0,2500.0,2019.579537485528,0.020898767895531082
14,1500.0,2500.0,2027.856391385763,0.018108244902674323
15,1500.0,2500.0,2022.7082084537683,0.05139265903216402
16,1500.0,2500.0,2035.8336861526031,0.03030440396669137
17,1500.0,2500.0,2032.0823261168912,0.04422165156701747
18,1500.0,2500.0,2037.3054152466,0.07062280127426615
19,1999.932128144278,2222.2801528278405,2057.532166307368,0.5041250461091537
20,1999.932128144278,2222.2801528278405,2072.2540475465403,0.23276419956053374
21,1999.932128144278,2222.2801528278405,2057.470900384291,0.25032610064230637
22,1999.932128144278,2222.2801528278405,2060.769647007464,0.35485440886997205
23,1999.932128144278,2222.2801528278405,2065.1765886071057,0.10529886068880287
24,1999.932128144278,2222.2801528278405,2055.7975661985843,0.14064946256717456
25,1999.932128144278,2222.2801528278405,2049.5616661461754,0.1407242688810941
26,1999.932128144278,2222.2801528278405,2048.8236697934108,0.10660275784310799
27,1999.932128144278,2222.2801528278405,2051.6573536799992,0.14355574054035147
28,1999.932128144278,2222.2801528278405,2052.880729822999,0.06690945093344663
29,1999.932128144278,2222.2801528278405,2051.576389991592,0.07989695032819095
30,1999.932128144278,2222.2801528278405,2052.9358598935164,0.03891509715231723
31,1999.932128144278,2222.2801528278405,2054.593532336477,0.06833119472844437
32,1999.932128144278,2222.2801528278405,2053.3577667598,0.21713489076883727
33,1999.932128144278,2222.2801528278405,2063.1796017093093,0.08267609564177152
34,1999.932128144278,2222.2801528278405,2058.7320710631343,0.11490379683458637
35,1999.932128144278,2222.2801528278405,2071.3784086072988,0.1799512993228504
36,1999.932128144278,2222.2801528278405,2066.1869540873067,0.19543404683320134
37,1999.932128144278,2222.2801528278405,2048.7745854744608,0.11127967268565252
38,1999.932128144278,2222.2801528278405,2054.880541928596,0.1126239574194911
39,1999.932128144278,2222.2801528278405,2055.644855465256,0.12847820255662043
40,1999.932128144278,2222.2801528278405,2055.966068788296,0.2776966162939101
41,1999.932128144278,2222.2801528278405,2038.3335299523512,0.2724834135582403
42,1999.932128144278,2222.2801528278405,2033.2085274704928,0.2313681636229203
43,1999.932128144278,2222.2801528278405,2027.3964659158185,0.14743552133527268
44,1999.932128144278,2222.2801528278405,2034.6153750905269,0.15382254587007102
45,1999.932128144278,2222.2801528278405,2037.3468606699244,0.25454215954092424
46,1999.932128144278,2222.2801528278405,2038.894090720768,0.15433384000194375
47,1999.932128144278,2222.2801528278405,2025.2485827204432,0.1150956480851907
48,1999.932128144278,2222.2801528278405,2028.4789205509985,0.04823648148913762
49,1999.932128144278,2222.2801528278405,2030.1263899296769,0.10329920483775445
50,1999.932128144278,2222.2801528278405,2028.452295030432,0.11432405310698054
51,1999.932128144278,2222.2801528278405,2027.919856907884,0.10067163569783544
52,1999.932128144278,2222.2801528278405,2026.5948074142632,0.08943717685327353
53,1999.932128144278,2222.2801528278405,2036.209953214818,0.08021184612168322
54,1999.932128144278,2222.2801528278405,2039.7224009255,0.12611558322345545
55,1999.932128144278,2222.2801528278405,2036.6072177707251,0.10086390868065694
56,1999.932128144278,2222.2801528278405,2033.8067657724664,0.06841679587037765
57,1999.932128144278,2222.2801528278405,2034.4718132700443,0.062110664359247114
58,1999.932128144278,2222.2801528278405,2034.865363482892,0.15622911504830958
59,1999.932128144278,2222.2801528278405,2025.5594940829403,0.11673907404174506
60,1999.932128144278,2222.2801528278405,2028.8430693630871,0.06280880528373005
61,1999.932128144278,2222.2801528278405,2031.498336308872,0.10392399281753145
62,1999.932128144278,2222.2801528278405,2045.377274988409,0.10248704172008193
63,1999.932128144278,2222.2801528278405,2045.7409507766072,0.20311785427384252
64,1999.932128144278,2222.2801528278405,2035.83607327702,0.17171987218127338
